product_name,product_current_price,product_old_price,product_url,product_image_url,product_seller,product_availability,product_category,product_subcategory,product_weight,timestamp_timezone,product_brand,product_ram,product_storage,product_discount_amount,product_discount_percentage,product_has_discount,product_measuring_unit,product_count,product_has_image_url,product_has_ram,product_has_storage,date_id,date,day,year,month,quarter,month_name,day_name,day_of_week,day_of_year,week_of_year,is_weekend,is_holyday,holyday_name,is_workday,is_leap_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_week_start,is_week_end,season,is_winter,is_spring,is_summer,is_autumn,time_id,time_12,time_24,hour_12,hour_24,minute,second,meridiem,is_am,is_pm,part_of_day,is_morning,is_afternoon,is_evening,is_night,is_noon,is_midnight,is_midday,product_is_talabat_seller
"Haj Arafa Espresso, 10 Capsules",240.0,240.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/coffee-tea/coffee-capsules?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdee96.jpg,Haj Arafa,1,beverages,coffee,0.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Herbs Anise Tea Bags, 20 Bags",30.0,30.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/coffee-tea/herbal-tea?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdee9d.jpg,Haj Arafa,1,beverages,tea,0.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa 2in1 Instant Coffee Sachet, 12g",7.0,7.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/coffee-tea/instant-coffee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69105c21acb6bd1d98981dc4.jpg,Haj Arafa,1,beverages,coffee,12.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Traditional Bedouin Desert Tea, 100g",60.0,60.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/coffee-tea/loose-tea?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69d4fcb7db5be35d37cc3785.jpg,Haj Arafa,1,beverages,tea,100.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Ground Coffee Light Roast, 100g",88.0,88.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/coffee-tea/turkish-ground-coffee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/681e414c4b9b53f2e5790560.jpg,Haj Arafa,1,beverages,coffee,100.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Dried apples100 G,120.0,120.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/dates-dried-fruits/dates?aid=7067,https://talabat.dhmedia.io/image/nv-eg/Haj%20Arafa/10%20SEP/23020979.jpg,Haj Arafa,1,snacks & sweets,diabetes,100.0,Africa/Cairo,pl,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Star Anise, 100g",56.0,56.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/herbs/fresh-herbs?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/SSC_PIM/116131016301.jpg,Haj Arafa,1,spices,spices,100.0,Africa/Cairo,star,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Pure Cocoa Powder, 250g",280.0,280.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/juice/cocoa-powder?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdeec0.jpg,Haj Arafa,1,pantry & ingredients,compact powder,250.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Haj Arafa Pine Apple Juice Powder 400gm,60.0,60.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/juice/powdered-concentrated-juices?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdeebd.jpg,Haj Arafa,1,beverages,beverages,400.0,Africa/Cairo,Apple,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Haj Arafa Orchid Light 200g,45.0,45.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/juice/speciality-drinks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdeeb4.jpg,Haj Arafa,1,pantry,gift and jewelry,200.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Starch100 G,6.5,6.5,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/baking-products?aid=7067,https://talabat.dhmedia.io/image/nv-eg/Haj%20Arafa/10%20SEP/23021214.jpg,Haj Arafa,1,kitchen & dining,sugar & home baking,100.0,Africa/Cairo,star,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Indian Basmatic Rice, 800g + Saffron Rice Spices, 35g",100.0,100.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/basmati-rice?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdeea0.jpg,Haj Arafa,1,kitchen & dining,"rice, pasta & pulses",800.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Spices for chicks100 G,35.0,35.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/cooking-mixes?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cd1b8ece0130fcdfbc4.jpg,Haj Arafa,1,kitchen & dining,spices,100.0,Africa/Cairo,for,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Sett Elkol white Rice, 1kg",40.0,40.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/egyptian-rice?aid=7067,https://talabat.dhmedia.io/image/product-information-management/688611f316244817460de2fb.jpg,Haj Arafa,1,kitchen & dining,"rice, pasta & pulses",1.0,Africa/Cairo,hit,unknown,unknown,0.0,0.0,0,Kg,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Extra Virgin Olive Oil, 250ml",290.0,290.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/oil-ghee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdeeb0.jpg,Haj Arafa,1,kitchen & dining,"oil, vinegar & syrups",250.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Oat Spaghetti Pasta, 400g",75.0,75.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/pasta?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/Regional_Images/06223006252042.jpg,Haj Arafa,1,kitchen & dining,pasta,400.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Natural Lupine Powder, 150g",35.0,35.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/pulses-grains?aid=7067,https://talabat.dhmedia.io/image/talabat-nv/Regional_Images/06223006251991.jpg,Haj Arafa,1,kitchen & dining,"rice, pasta & pulses",150.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Dried Lemon, 100g",16.0,16.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/salt-spices?aid=7067,https://talabat.dhmedia.io/image/product-information-management/64c0f7d4f7af0e26e6182397.JPG,Haj Arafa,1,kitchen & dining,spices,100.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Instant Chickpea Soup Powder, 10g",5.0,5.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/soups?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69493dd9c817f918e374a2cb.jpg,Haj Arafa,1,kitchen & dining,ups,10.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Organic Raw Apple Cider Vinegar, 250g",99.0,99.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/kitchen-basics/vinegar-tahina-concentrates?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6871450a8b6ae261425ed2ef.jpg,Haj Arafa,1,kitchen & dining,"oil, vinegar & syrups",250.0,Africa/Cairo,Apple,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Organic Blue Roll-On Deodorant for Men, 50ml",68.0,81.9277108433735,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/men-grooming/men-deos-fragrances?aid=7067,https://talabat.dhmedia.io/image/nv-eg/Haj%20Arafa/13%20Sep/6223006251687.jpg,Haj Arafa,1,health & beauty,deodorants,50.0,Africa/Cairo,haj arafa,unknown,unknown,13.927710843373504,17.00000000000001,1,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Shaving Gel - Parabens Free, 250ml",68.0,81.9277108433735,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/men-grooming/shaving-care?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cccb8ece0130fcdfa87.jpg,Haj Arafa,1,health & beauty,shaving,250.0,Africa/Cairo,haj arafa,unknown,unknown,13.927710843373504,17.00000000000001,1,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Granola with Coconut, 300g",105.0,105.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/organic-healthy/cereals?aid=7067,https://talabat.dhmedia.io/image/product-information-management/681e42a64b9b53f2e5792c99.jpg,Haj Arafa,1,snacks & sweets,breakfast cereals & bars,300.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Protein Rings Sweet Pepper, 60g",21.25,21.90721649484536,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/organic-healthy/healthy-protein-snacks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdeebf.jpg,Haj Arafa,1,sports & fitness,spices,60.0,Africa/Cairo,haj arafa,unknown,unknown,0.6572164948453612,3.0000000000000018,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Natural Bee Honey, 500g",135.0,135.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/organic-healthy/honey?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69b26261d028ab5f2ed1e1fb.png,Haj Arafa,1,pantry & ingredients,jars & spreads,500.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Classic Granola, 300g",105.0,105.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/organic-healthy/oats-cereals?aid=7067,https://talabat.dhmedia.io/image/product-information-management/687a150963f3b2a164cac5f8.jpg,Haj Arafa,1,snacks & sweets,breakfast cereals & bars,300.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Pure Peanut Butter Spread, 320g",115.0,115.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/organic-healthy/spreadables?aid=7067,https://talabat.dhmedia.io/image/product-information-management/687a151763f3b2a164caca69.jpg,Haj Arafa,1,pantry & ingredients,jars & spreads,320.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Cold Extracted Eucalyptus Oil, 60ml",130.0,130.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/pharma-oil/painkiller-oil?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69247149d7fb5bde024faea5.png,Haj Arafa,1,pantry & ingredients,"oil, vinegar & syrups",60.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Kofi Kono, 70g",38.25,40.69148936170213,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/snacks-chocolate/biscuit?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223006253773.JPG,Haj Arafa,1,snacks & sweets,biscuits & cakes,70.0,Africa/Cairo,haj arafa,unknown,unknown,2.441489361702132,6.00000000000001,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Maamoul Coffee, 50g",12.0,12.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/snacks-chocolate/cake-cookies?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cc3b8ece0130fcdeea7.jpg,Haj Arafa,1,snacks & sweets,biscuits & cakes,50.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Chipsey chocolate100 G,26.0,26.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/snacks-chocolate/candies?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6814e76de09dd3b6490d4a62.jpg,Haj Arafa,1,snacks & sweets,chocolate & confectionery,100.0,Africa/Cairo,cola,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Cheese Crackers, 100g",8.5,8.585858585858587,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/snacks-chocolate/crackers?aid=7067,https://talabat.dhmedia.io/image/product-information-management/64c0f7c7f7af0e26e6182377.jpg,Haj Arafa,1,dairy & eggs,cheese & labneh,100.0,Africa/Cairo,haj arafa,unknown,unknown,0.08585858585858652,1.0000000000000075,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Roasted Mixed Nuts, 100g",102.0,124.39024390243901,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/snacks-chocolate/nuts-seeds?aid=7067,https://talabat.dhmedia.io/image/darkstores/nv-global-catalog/eg/17e1226b-568e-4d56-894b-d7d11e592292.png,Haj Arafa,1,snacks & sweets,fruits,100.0,Africa/Cairo,haj arafa,unknown,unknown,22.39024390243901,17.99999999999999,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Salted Caramel Popcorn, 100g",35.0,35.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/snacks-chocolate/popcorn?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cd1b8ece0130fcdfbb5.jpg,Haj Arafa,1,snacks & sweets,"chips, dips & snacks",100.0,Africa/Cairo,haj arafa,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Torch Charcoal Hamil Almisk 1 Roll,25.0,25.0,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/woman-care/beauty-makeup?aid=7067,https://talabat.dhmedia.io/image/product-information-management/696e11c8ab0bbf392f491131.jpg,Haj Arafa,1,health & beauty,tissues,0.0,Africa/Cairo,ll,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa White Musk Solid Perfume, 100ml",164.0,277.9661016949152,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/woman-care/female-deos-fragrances?aid=7067,https://talabat.dhmedia.io/image/nv-eg/Haj%20Arafa/New%20folder6223006251779.jpg,Haj Arafa,1,health & beauty,perfume,100.0,Africa/Cairo,haj arafa,unknown,unknown,113.96610169491521,40.99999999999999,1,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Hair must sukari packet,84.0,106.32911392405063,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/woman-care/hair-skin-care?aid=7067,https://talabat.dhmedia.io/image/nv-eg/Haj%20Arafa/10%20SEP/23021029.jpg,Haj Arafa,1,health & beauty,hair care,0.0,Africa/Cairo,su,unknown,unknown,22.32911392405063,21.0,1,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Strawberry Flavor Lip Balm, 25g",52.0,59.770114942528735,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/woman-care/lip-balm?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982cccb8ece0130fcdfa8b.jpg,Haj Arafa,1,health & beauty,lip balm,25.0,Africa/Cairo,haj arafa,unknown,unknown,7.7701149425287355,13.0,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Aloe Vera Gel - Parabens Free, 350g",68.0,81.9277108433735,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/woman-care/lotions-creams?aid=7067,https://talabat.dhmedia.io/image/nv-eg/Haj%20Arafa/13%20Sep/6223006251434.jpg,Haj Arafa,1,health & beauty,gel,350.0,Africa/Cairo,haj arafa,unknown,unknown,13.927710843373504,17.00000000000001,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Haj Arafa Strawberry Lip Scrub, 25g",52.0,59.770114942528735,https://www.talabat.com/egypt/grocery/605508/haj-arafa-semouha-victor-emanouil/woman-care/scrub?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69982ccfb8ece0130fcdfade.jpg,Haj Arafa,1,health & beauty,face care,25.0,Africa/Cairo,haj arafa,unknown,unknown,7.7701149425287355,13.0,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Johnson's Gold Baby Shampoo 500 ml,174.95,174.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/baby-corner/baby-hygiene?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66e977c782ab57729dcdf884.JPG,BIM,1,baby products,baby products,500.0,Africa/Cairo,gold,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
